ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47
train_9305,0,9.9706,3,9.2771,8.1041,12.483989762998162,-18.6451,4.9347,13.2872,3.1925,7.6516,2.6416,-8.744873856744476,14.2527,7.8399,4.1398,14.4244,4.7932,-2.9393,13.6442,9.9361,21.68,2,5.5219,3.5713,11.0265,13.6668,-1.293,1,6.3243,4.9026,0.1269,12.9396,-1.1846,9.4523,11.5103,1,-4.2787,1.7233,15.9447,-5.4938,2.3132,5.9984,10.6859,12.1118,6.2758,24.083,7.8621,2.3922
train_9306,0,9.7511,3,17.1313,5.658,10.048480744423742,-3.3642,6.594,12.2542,3.9958,7.5691,0.2342,2.3118,13.7674,13.1927,6.1595,14.8509,10.1765,5.7418,6.8798,6.3557,12.9273,0,6.9199,3.2417,8.1183,13.6038,10.5579,4,5.3253,5.1654,-7.6262,10.6173,3.4361,20.5439,11.707809068181989,3,4.6449,4.4465,2.6565,-4.0348,-10.1901,12.115,10.7808,11.9097,12.0062,-40.6285,15.8973,0.2537
train_9307,0,5.9907,1,12.5537,8.2127,9.356353520977795,-8.0818,4.8424,12.6587,0.6285,6.4212,1.0782,3.89020466227105,13.9373,10.0507,11.0172,14.8743,6.3804,-15.7584,6.7103,15.0604,8.3288,4,1.1919,3.0231,6.7717,13.3818,-12.6577,4,6.0571,4.2666,-8.3901,9.0143,-0.5674,13.9791,11.764495045170865,2,9.2637,4.8988,6.3873,-0.5211,-15.5742,15.0614,11.3578,11.7637,7.9794,-0.44,13.168,4.026
train_9308,0,11.5385,4,12.3531,3.9735,13.0687,-1.7601,5.5567,14.5814,-1.9715,5.563,7.4945,-7.169951612381832,13.8689,12.7664,11.9825,14.3931,7.0196,-0.6579,18.2094,12.3035,4.096,0,4.4906,3.4116,6.5405,13.7028,2.558,0,5.4671,2.3622,-19.732,9.2532,-2.2261,13.318,11.433731158363821,2,8.331,9.5769,14.3118,0.7432,-21.1001,4.8825,10.8206,11.2958,9.9678,8.9524,10.8676,-2.2361
train_9309,0,11.528,0,10.1083,8.1285,12.6563672869527,-4.9433,4.7388,12.5949,2.7115,8.2564,4.1785,-9.456168108719465,13.6938,7.1808,7.0785,14.5995,7.4942,-9.486,19.4725,18.657,12.3941,4,5.2889,2.8241,14.6265,14.4026,-6.2979,3,5.1683,2.063,-4.0888,11.7542,1.0646,12.3565,10.667209363195706,3,3.643,4.4334,9.2919,5.3786,-14.0519,3.9299,11.6354,11.7938,12.9451,-34.1215,8.1832,-19.4684
train_9310,0,9.3687,1,11.9062,6.0876,7.663776845255104,-2.866,6.0752,19.289,-7.2214,8.5436,-9.5605,0.39679419750486344,13.9253,11.8672,6.3595,14.4356,7.9484,-5.5479,17.3589,14.4228,17.7194,0,7.0278,3.1184,13.4402,13.5331,4.9424,3,6.6791,9.3764,-3.2517,11.7517,0.4768,10.7845,11.613040114347886,0,3.9367,7.3524,10.837,1.2078,-4.7586,17.9901,11.8652,11.4187,12.1892,-39.7184,13.2916,-3.6466
train_9311,0,11.8798,0,13.1507,5.8164,10.71393742087489,1.2956,4.9843,16.9599,-4.4881,5.7085,0.3948,-4.3173,13.8934,-0.0214,7.147,14.5598,4.8025,4.0574,0.1104,11.3144,10.5078,3,2.5851,2.572,9.6457,13.4071,-2.1985,3,5.4428,-1.0152,-20.4732,11.1257,3.0528,19.2647,10.936823028106557,0,5.3168,6.3286,6.1199,2.1264,-2.7573,11.0501,11.8766,11.6738,14.1102,-20.2909,11.5272,-15.4961
train_9312,0,7.9818,2,12.7937,5.9372,9.773132575191253,-5.5854,5.0418,14.8337,1.9444,6.3387,1.0753,-9.989366961648464,13.8841,11.8724,5.3885,14.7826,13.3756,-18.7638,5.9785,10.1189,24.1669,3,1.9123,3.2656,7.066,13.5246,-3.1307,0,5.9308,7.5382,0.5799,12.4308,1.9699,19.1872,11.602040306624833,0,-0.6775,3.1529,6.5375,2.1065,-9.085,12.1462,10.1328,11.3808,14.0879,13.8846,11.0869,-14.4786
train_9313,1,13.7002,0,9.1939,6.329,11.33837298988331,-7.4833,5.5188,12.0574,-0.2297,7.6438,1.5631,-1.5685771500389731,14.1327,3.2003,9.3398,14.1077,9.5417,-9.604,7.8706,5.4816,16.9748,4,11.3703,2.9182,3.2594,13.7165,-3.6651,2,4.5652,8.0074,-14.5238,11.1309,0.8616,11.2814,11.85459110538579,3,-1.026,3.2514,15.0129,-7.3328,2.0202,15.0517,11.831,11.5041,12.9784,-15.0626,11.5671,-6.022
train_9314,0,9.1639,3,13.9407,4.6394,11.420649824660313,3.9674,6.011,18.0703,-2.9392,7.62,12.0029,0.5162,13.7582,3.6187,7.3395,14.8243,7.4065,2.5247,16.8414,22.3371,9.2476,0,8.3681,2.5893,10.3383,13.6053,1.6367,3,3.7965,6.2136,-12.3118,7.0682,-0.4714,9.2007,10.84596355519089,1,-0.1484,4.1835,4.0743,-3.3134,-24.9429,2.4885,10.2165,11.5596,10.2672,26.4364,8.5778,-26.3983
train_9315,0,16.4328,0,8.4493,8.8691,10.308979764871694,-15.9631,4.4906,19.6142,8.3391,6.3653,0.2955,0.38984028680411154,13.5541,-0.4326,7.1803,14.5296,9.0645,-5.3343,8.9256,14.9984,17.6196,0,4.0292,2.7089,8.4669,13.7088,-12.594,1,4.786,3.7059,-3.7747,9.362,-0.6977,12.144,11.827379669730849,4,5.8416,3.3793,11.911,3.9046,-3.9596,3.5158,10.5006,12.0664,4.1198,-2.4449,10.9497,-0.6654
train_9316,0,10.7513,1,12.6603,9.1761,13.1967,-14.0594,7.0893,18.9134,1.0469,8.1632,-0.7459,-0.7123849812213723,14.46,8.6099,7.3948,14.0284,9.3371,-8.0445,17.646,0.044,8.6742,1,-0.0604,2.9791,13.3993,13.9751,-13.3009,4,3.7798,1.3938,2.1482,8.7409,2.7071,8.4147,10.88122569654707,1,5.9059,3.4877,6.4556,-0.3553,-14.9083,15.8402,12.328,11.3055,13.9115,-4.9803,12.7512,4.2775
train_9317,0,10.5869,0,7.7583,4.0281,11.872132044011986,-1.6145,5.7863,11.9518,1.5385,9.3501,5.8773,-10.788494769142662,14.1589,11.4425,9.9538,14.3112,6.1292,1.4455,13.5789,-0.4582,15.8563,1,8.6395,3.3275,13.7367,13.2885,-12.6602,1,5.8493,5.8081,-20.2821,6.498,1.9591,22.3619,11.952048990421275,0,4.5469,5.1755,11.6344,-3.5881,-1.4294,-0.8283,11.8871,10.8134,10.9513,-23.5843,10.5609,2.4396
train_9318,0,6.0923,1,10.3464,6.3033,10.718955232504687,-0.5161,6.1274,12.4075,0.1192,7.0934,2.6685,-3.9757287435633875,14.0324,8.9578,9.6152,14.272,6.4904,-2.6306,-2.8656,9.2589,9.59,1,3.9196,3.0939,13.3975,13.5568,-7.7702,4,5.7206,4.0341,-18.8077,11.614,2.6075,11.62,10.722000294611249,4,0.6415,5.1942,9.2887,-0.1202,-4.3985,12.2191,11.4601,11.5121,8.5393,-12.8881,16.4526,-12.8165
train_9319,0,7.8555,1,12.1627,6.0891,10.57134328433573,-7.8742,5.0503,21.8009,-0.1905,8.4986,2.4956,2.2309801114467946,14.0678,12.9454,7.945,14.0224,6.8814,-20.9636,21.5886,10.0768,6.805,3,3.6478,3.0907,12.6488,13.7096,-0.414,2,6.6541,5.9521,1.6371,8.9528,-1.3365,14.5185,12.192582461881866,0,6.733,3.1778,5.1886,-3.1306,-13.5347,16.7417,10.6822,11.8368,8.883,-13.8705,9.7241,-14.4527
train_9320,0,11.522,4,9.7563,7.7564,10.841229066312668,-14.687,6.4285,18.3164,-0.2161,8.8357,-3.5175,3.282509066369184,14.0854,10.266,7.7684,14.3117,9.4954,-11.0665,17.3321,32.5147,6.1401,2,4.9273,2.2377,7.2758,13.2571,-8.559,2,5.009,6.1166,-22.1679,13.7562,3.7771,15.5674,11.162185690751883,2,6.2276,7.9127,2.6258,2.8104,-1.1844,8.9635,11.5551,11.3848,10.5692,3.8228,10.5823,-10.577
train_9321,0,14.2702,3,5.0352,7.2149,11.942531687587904,-19.4542,4.5544,22.0748,1.8963,8.7842,0.3259,-5.304692945258602,14.353,-1.6858,9.9158,14.7849,12.2913,-4.7308,15.4172,22.1163,10.2094,4,2.4415,3.4238,9.2921,14.3023,-8.1138,0,5.0511,5.0461,-4.4863,7.1483,-4.3916,17.9377,11.771125520739938,3,5.0839,2.0973,11.4986,-5.0325,3.8716,11.6955,11.1917,11.3627,3.9301,-24.6066,11.1152,-0.1403
train_9322,0,8.3101,1,11.6556,8.738,11.625459634447315,0.2486,4.2139,21.839,-2.4523,8.2072,-9.1315,-16.369280270382767,13.909,14.0576,7.8701,14.8615,7.4601,3.7083,15.542,17.1091,10.8632,4,4.9448,3.1381,10.1749,13.9054,-0.7477,1,5.1047,4.2119,0.4839,11.9539,0.9648,10.8363,10.974141292430923,0,2.2157,9.7228,18.7876,-0.2398,-10.7929,4.9085,11.0635,11.5238,10.7363,13.951,4.7405,-29.7521
train_9323,0,14.0759,3,15.1069,5.475,12.38008403865631,-12.3999,6.514,15.6772,-4.9818,7.4314,2.4111,-7.588977209697355,14.1289,9.9869,5.8275,14.8402,9.4068,-3.3284,14.7955,23.4213,24.4879,2,3.6038,3.1829,8.8418,14.2628,-8.0599,0,5.0637,5.9094,-8.5297,8.4771,-1.3709,15.7316,11.71249780640033,4,-1.6463,8.4531,14.2177,1.5771,-3.9907,14.3146,12.0285,11.5212,-4.2988,-15.0127,5.7257,-27.8823
train_9324,0,10.4117,3,9.6099,5.3861,11.0714,-9.9383,6.4337,11.8089,3.1274,6.6997,-8.0173,-2.8441892493317,14.2107,2.8433,9.2269,14.6949,10.8292,-17.6422,22.5387,7.6892,14.4042,4,1.2796,3.1206,13.5809,13.8807,-3.8414,2,4.7562,10.7345,-11.4075,8.3911,1.9034,21.2105,11.260957164501814,0,1.9315,9.0099,13.5994,5.1353,0.027,14.2435,10.6765,12.0037,17.8094,5.5893,14.2618,-22.9685
train_9325,0,15.854,3,10.1515,4.5872,10.96522793727651,0.0292,6.6054,23.5856,-4.2997,6.5819,-0.8624,-2.215205714974525,14.2303,12.3891,6.525,14.7605,9.7705,-5.6785,12.6248,13.6771,19.1833,1,6.073,3.6922,6.9004,13.8867,-13.0732,1,5.9365,7.6907,-11.0683,8.8209,-0.365,23.5251,11.739528560764045,1,5.1608,4.3939,14.7564,0.4434,-8.3125,-0.6616,10.5896,11.5663,15.8623,-32.5415,11.8316,0.3861
train_9326,0,5.857,1,10.9272,8.6413,8.68345506502043,-16.8929,5.0834,20.3294,-2.1886,7.6504,0.9844,-0.532828248214154,13.8196,3.777,4.5147,14.8109,9.5409,-5.9131,17.0655,22.6572,14.1223,2,2.3564,3.5828,11.1491,13.4983,-12.6403,0,6.293,6.1555,-17.94,13.0572,1.623,13.8073,11.819737846121258,3,3.013,3.37,1.9267,-2.8522,-17.4809,14.7037,12.0625,12.3363,19.0519,-4.6461,13.5414,-11.4825
train_9327,0,11.5667,3,12.4673,6.15,8.634642643073802,-11.6247,5.1029,19.2046,-1.554,8.7391,-7.8408,-8.063973493274883,14.0883,10.3575,3.9685,14.7861,7.1826,-5.0797,22.5392,7.18,9.2453,4,5.2894,2.5508,5.5355,13.901,-9.3378,2,4.4553,3.1779,-10.6822,11.137,-3.8051,12.2104,11.0170932142089,1,4.2289,4.7771,10.6203,5.3872,-15.224,15.762,10.6907,11.6748,16.4928,-14.2565,16.7466,-1.4712
train_9328,0,8.4311,3,9.4893,6.088,9.623392950335552,-17.0426,5.306,19.1718,3.329,8.416,2.2581,-7.027170747193056,14.1657,-0.2854,9.887,14.5496,12.0964,-16.4279,30.216,24.9738,18.8517,3,-1.6908,3.0091,11.186,13.6167,-7.4237,3,5.9904,4.7804,-2.6886,12.8016,0.1682,13.7116,12.1354,2,3.1477,4.0197,16.8746,0.7492,-22.4826,5.1249,12.3242,11.5165,0.5372,-41.8814,15.1196,-24.5256
train_9329,0,9.1246,3,14.1359,9.759,10.188306052940876,-3.0494,4.8997,15.7251,-0.7355,6.4798,-4.0047,-11.319563481943366,13.9097,4.64,7.2471,14.0843,7.8724,9.0374,10.6544,10.8006,10.8025,1,-1.615,4.1687,9.4026,13.7302,-5.6693,0,6.5654,7.221,-5.0274,9.144,-1.692,12.6348,12.071381357802888,0,-4.3125,6.3374,14.8511,5.6767,8.7384,2.4293,11.4643,11.0935,5.626,25.9026,9.439,-30.5935
train_9330,1,13.6285,3,9.6432,8.8206,7.159385238168197,-4.7273,5.8538,18.993,-0.3224,7.5163,1.2916,-1.9953863679496333,14.0615,2.3841,10.2046,14.524,11.5189,-13.0322,3.9549,7.2389,3.8587,3,0.6016,2.9308,6.1849,13.9105,-5.9052,4,5.9466,5.9748,-6.7434,6.8078,1.5015,15.0713,12.313045949897463,4,-5.637,3.4649,2.9291,-0.5097,11.6426,8.0971,12.0193,11.2212,10.5547,2.5571,6.0151,-17.5847
train_9331,1,12.1239,2,9.3427,3.5057,14.661782400657447,-15.6538,5.0594,16.2103,-1.4863,8.3369,3.8628,-9.34662294676409,13.8097,8.376,8.5255,14.3953,8.0307,-10.7757,17.9003,11.6265,6.7997,4,-0.0188,3.0864,5.8216,13.6554,-7.5927,0,5.3433,4.7466,-15.5873,15.5619,-0.5949,20.9147,10.380203124850556,1,3.0073,9.9225,10.4668,9.4551,-3.3314,17.8422,11.3841,11.3797,2.6589,14.0322,10.9082,-25.882
train_9332,0,12.8893,2,15.9435,4.4857,10.781036120291917,-9.2283,5.0287,18.2604,2.8594,7.0155,6.656,-8.586007780665295,14.2563,5.2711,7.1576,14.4982,2.1144,-13.1245,20.1032,14.8602,6.9825,4,8.9859,2.8354,8.5474,13.2868,-0.7263,3,5.9186,2.7062,-19.5899,10.7595,0.1634,13.3425,11.196763256332808,0,4.0246,3.7104,15.2578,5.3615,-13.0878,21.6806,11.7989,11.3643,3.3561,-12.0634,15.0543,-27.5753
train_9333,0,16.7796,3,9.6485,1.7547,10.016956731020596,1.4197,7.5789,15.327,-0.0819,6.713,0.2036,-2.4252375187276765,14.0177,3.9496,6.3206,15.1118,6.9374,-4.9476,24.7591,3.1925,12.117,2,-0.6229,2.6861,12.8879,13.9375,-1.3854,2,4.3633,6.9415,-3.4699,11.8092,-0.6781,15.7142,10.8517,3,-0.8875,7.6094,7.4542,-4.3153,-5.0552,18.8837,10.6693,11.1185,10.8793,4.6419,11.7126,-18.2008
train_9334,0,10.6941,4,6.5133,5.9808,10.762329735940032,-10.0851,6.495,11.4656,-0.2287,6.9642,-7.1161,-0.8383374122902421,13.8019,11.2576,10.0993,14.48,9.8744,-1.8535,23.7418,6.5987,18.6472,0,1.1531,3.0388,4.319,13.5598,-3.5452,0,5.0141,-0.891,-9.9058,12.4375,3.7867,16.1936,11.333133111241288,4,1.4341,5.1309,13.9981,7.1888,6.6287,8.186,11.3008,11.3122,9.1508,-18.0969,17.6312,-2.1949
train_9335,0,8.4292,3,11.3581,9.5845,13.800503408176258,-11.0203,4.8822,19.4147,3.9835,8.4111,-3.6637,3.078829713038293,13.953,9.0036,5.3253,14.4136,12.7982,-4.5046,21.5832,17.8316,19.1828,0,3.0894,3.0138,13.3051,14.1363,-17.2237,4,5.7361,9.6168,-6.027,8.1916,-0.5023,20.107,12.868653908036109,4,1.1017,1.4164,19.5286,1.8264,4.7601,2.7458,11.4411,12.0266,-2.1603,19.1167,7.1099,-5.4823
train_9336,1,10.3301,4,10.4153,6.6315,11.099081851949485,-12.7284,4.5139,18.2351,-5.3535,6.8913,-2.5765,-1.8226087484567266,13.8582,8.2524,10.7712,14.4067,6.3161,-9.2974,15.669,6.2523,18.2316,3,5.308,2.9463,6.7911,13.1548,-9.888,4,5.9687,7.8257,-4.024,7.7844,0.9947,14.1779,11.166991403547302,0,1.8549,4.5272,15.9316,3.7,6.0249,7.6406,10.6644,11.7622,12.7869,-5.0462,13.9796,-2.5016
train_9337,0,11.4266,3,12.7812,6.5857,10.396707394546471,-6.9053,5.9058,12.8418,3.8213,6.3531,7.8609,-3.39813393738293,13.9232,1.1844,6.9569,13.9205,5.7673,-2.8585,6.2474,15.5012,14.5759,3,9.0811,2.5907,7.3911,13.5473,-5.2344,2,5.2907,3.7647,2.1965,9.4262,-0.6951,21.4044,11.932669121470084,0,-3.7339,7.5774,16.0565,4.6115,-3.6541,9.3353,11.4158,11.7135,15.0297,-32.9961,12.9865,-28.1873
train_9338,0,14.5587,4,8.4814,8.5915,11.6443,-1.0264,3.6997,16.5804,0.7775,7.0078,-7.5487,-7.9703,14.0664,9.5337,9.2015,15.3089,7.9419,0.9949,15.0359,5.3382,14.148,4,1.274,3.4179,5.8244,13.5381,-8.5852,3,4.8127,9.8191,1.518,11.2593,3.7753,10.6649,11.366687795514203,0,5.9641,5.585,13.6956,4.431,3.7254,7.3967,11.4704,11.5745,0.7994,-44.6518,15.6443,-12.0143
train_9339,0,13.122,0,15.0387,6.9026,14.324424217277615,-12.9792,4.7384,22.5033,-2.6074,9.0241,8.7823,3.331182689942591,14.0259,1.2561,10.0767,15.366,10.0376,-6.7409,14.873,15.5332,3.0699,1,0.4875,2.7711,9.0688,13.6283,-9.1432,2,5.2024,2.9179,-19.8483,10.1026,2.4174,17.8271,11.997876765545922,1,-5.3296,3.7802,8.735,7.3433,-13.2102,20.3251,10.5691,11.3999,4.265,-4.6618,7.3615,5.6254
train_9340,0,4.4634,4,8.5559,9.3242,10.462318438989035,-10.8983,6.126,19.3377,3.8428,8.9133,1.1425,-8.231994238422642,13.8012,8.2453,7.8669,15.049,9.5538,-17.4474,18.1553,19.0289,21.157,1,7.9433,2.7477,5.5369,14.1372,-5.9692,2,5.8543,0.4189,-2.8942,8.4254,-1.1826,11.5319,11.57017592415951,4,3.8646,3.1378,4.4789,0.6819,-7.0399,2.0531,10.9583,12.0389,16.8173,-3.135,8.0386,-28.6445
train_9341,1,9.1466,1,6.8515,8.8328,9.707911091899044,-10.1724,6.5903,10.9393,-2.9034,7.4611,-7.6084,-8.053492832691994,13.6667,4.5867,7.0449,14.2925,12.3864,1.6018,22.7402,10.2713,14.5787,4,2.5013,3.4143,8.2488,13.5289,-5.3315,2,6.9825,5.4881,-7.737,16.6221,-1.1662,23.0675,12.506084707961874,4,1.5445,7.1802,14.6041,-1.9042,-8.4894,9.0191,11.7196,11.6604,11.1405,-37.201,9.6433,-3.9442
train_9342,0,3.1107,2,11.506,8.4074,10.929293358673267,-0.2317,5.3394,19.5717,3.6824,6.7864,-1.0518,-8.504719153516223,13.9929,7.7329,7.2301,14.36,14.9663,-7.4635,21.0374,23.6717,23.6601,2,7.0717,3.2792,12.4694,13.8935,-8.4688,1,5.0193,6.9091,-1.9074,7.9105,-3.4504,7.7044,12.031628208433261,2,5.4422,1.4582,15.2067,-0.2719,-1.2433,17.2239,10.7556,11.406,12.0223,3.6561,8.4493,-29.4552
train_9343,0,5.6174,4,10.3725,6.6504,11.1536,-0.9613,6.0991,20.9018,-2.1618,6.2228,6.9277,-0.5280572115587456,14.0732,15.3184,11.214,14.0988,7.7222,-12.2403,12.5462,13.8805,9.5612,0,2.4029,1.9741,8.5368,13.4633,2.1501,0,5.9589,1.2389,-2.4486,9.0212,-2.6593,14.9499,11.35792829237187,3,5.4821,7.4261,5.4476,0.9629,-4.1431,5.3904,11.9447,11.2416,7.1904,-52.567,9.1898,2.6201
train_9344,0,9.3991,2,8.0237,8.7185,10.327464392494315,-0.3345,5.2698,20.1844,-5.2012,6.9021,6.9839,5.1106,14.0187,6.2032,5.53,14.4585,11.2975,-4.2327,7.8029,11.1948,17.1143,4,0.8767,3.3755,12.5036,13.9685,-4.7264,2,5.4657,6.673,-13.1442,12.7003,-3.8369,18.3157,12.256669938034234,3,-2.635,6.0199,13.4188,-5.8957,-11.2913,12.5532,11.1924,12.0096,10.5415,1.6166,9.8895,-17.9481
train_9345,0,13.9161,4,15.6223,5.5341,10.761068641646633,-4.2604,4.125,17.3078,3.9648,7.2116,1.8235,6.6699,14.1837,12.3255,7.7509,14.7129,7.3771,-4.6967,8.3137,13.735,4.3159,2,6.8232,3.3254,13.6142,13.7754,-12.2903,0,4.8773,2.7558,-14.5456,11.8289,-1.6907,15.8366,10.461302121018504,2,9.5552,8.2167,10.2521,3.9684,-12.7711,1.2502,10.2497,11.5377,13.8558,-11.4656,9.1685,-21.9508
train_9346,0,8.3808,1,10.4267,8.1557,8.917930059755852,-0.7614,5.0578,19.0077,-2.8272,5.8706,-3.145,-5.71408308793065,14.3014,8.9307,9.4802,14.1966,10.0287,-14.1518,-2.1504,16.6263,20.4408,4,7.1693,3.7374,4.8498,13.2856,-9.2403,2,5.6144,4.0605,-11.8817,6.5034,4.4729,12.8589,11.650757332408022,0,3.5225,4.7696,14.4436,4.1456,-10.0836,3.2134,10.5101,12.09,6.2965,-18.1603,15.0435,-20.4789
train_9347,1,14.4088,1,13.7994,8.2908,11.53365165500042,2.606,5.9273,14.4541,-1.0553,9.6724,-1.9495,-7.733890667785538,14.0881,14.097,9.5103,14.6846,9.4566,0.7116,28.3017,4.3001,8.8107,4,4.9296,3.9844,15.5779,13.0578,-5.6271,2,5.0619,5.3082,-1.6071,9.7361,0.4533,11.5602,11.52745688543268,3,-0.2862,2.7091,5.8183,3.3306,9.9386,8.3996,11.3227,11.173,-0.5843,-23.6114,6.1873,-24.4978
train_9348,0,8.7591,2,8.648,5.8556,11.259009069041845,-10.9348,5.2576,17.4843,1.4704,8.1035,-1.1502,-1.2525592613939691,14.2873,11.928,5.4767,14.1802,5.4975,-4.8651,15.4946,1.5407,11.6031,1,11.1407,2.5089,6.4133,13.3769,4.9239,2,5.0191,4.3299,-5.8468,6.5477,0.039,11.1584,11.526394668933237,4,2.533,6.2776,16.5758,-3.434,-3.0883,17.4936,12.0088,11.2772,8.7728,1.1117,18.6989,-21.0157
train_9349,0,9.9706,3,11.0205,9.3701,10.001767489940296,1.0485,4.773,11.9062,-0.8144,6.6595,-6.3537,-15.839324838594104,14.27,2.0035,4.633,14.8128,11.5157,-16.2636,5.302,18.966,18.8862,1,4.2694,3.8561,15.9838,13.6703,-3.154,0,5.313,6.7024,-6.3807,9.2438,-0.8748,12.0249,11.304999112438404,0,3.3424,7.7419,9.164,4.2135,-13.6175,7.6236,12.0686,11.517,-1.292,-39.7631,9.8715,-7.6163
train_9350,1,9.6381,1,6.3045,7.7692,9.050501457705218,-17.9182,5.1534,11.2449,-1.3583,8.4611,-0.4147,-0.9898827293031487,13.8601,11.2876,5.7898,15.2405,11.0548,-5.9431,8.5782,4.7221,2.8695,0,8.3844,2.2206,7.6457,13.8623,4.787,4,5.0583,4.9595,-16.4761,9.6701,-1.1422,15.809,11.736153385539215,1,3.9817,7.8415,8.5619,2.5531,-7.1249,8.3057,9.4926,11.0356,0.969,-43.1737,15.831,-6.7525
train_9351,0,12.28,1,12.9159,4.8496,10.184160197031595,-17.2267,5.0952,13.953,0.0837,6.3905,-10.5666,-12.99588770440714,13.7148,4.478,10.3871,14.7366,9.6604,-8.1856,26.2159,13.7954,12.687,1,2.6423,2.7764,3.9804,13.2092,-4.9238,3,5.8729,6.7785,-12.6182,11.4924,-5.4938,17.9089,11.192830124422855,3,0.6046,4.8121,15.4682,-4.581,-6.825,11.323,12.2057,11.8428,7.4594,-19.5512,13.1397,-14.0321
train_9352,0,9.7294,1,11.463,6.3531,11.97718408676506,-20.8204,4.3336,12.8784,-5.3462,9.6374,15.7046,-9.8894,13.9837,2.9449,6.9675,14.1561,7.387,-23.8697,23.1002,24.3233,17.5097,3,0.7328,3.1321,12.2183,13.236,5.6816,3,6.0044,7.9367,-10.2487,8.6139,-0.7619,20.0915,10.456544703075933,4,4.7077,8.4749,14.3651,0.4898,-1.5441,13.8569,11.8967,11.483,14.2892,0.7748,12.5157,-18.7055
train_9353,0,14.4966,2,11.5119,5.9523,10.90176874062296,-4.326,5.0369,16.7366,0.0144,9.8211,1.0939,0.036496091269746955,14.1152,11.638,10.5449,14.3298,9.9803,6.86,20.152,7.0164,16.8166,2,3.7307,2.8109,18.1689,13.7702,-2.0513,2,6.2124,3.8027,5.0635,8.7328,-0.4831,18.7371,11.210063925580137,3,4.8239,5.4536,6.773,-4.8131,-13.4363,2.7446,12.2527,11.8271,0.5821,8.9214,10.9452,-16.6055
train_9354,0,6.3259,4,5.9466,6.619,8.3994,-15.8003,6.324,16.969,-5.1225,8.3625,-2.874,0.5268,14.1113,11.4102,6.2993,14.3923,11.9094,-6.2418,19.4193,3.5964,8.3178,4,4.7198,3.0992,12.812,13.6893,-8.2116,4,5.3004,1.4843,-2.965,6.6306,-1.7172,6.7514,11.202008995654515,2,1.4234,5.0426,9.136,8.319,-10.6175,4.7498,12.0645,11.4387,1.6525,-38.568,8.4044,-21.0892
train_9355,0,8.5298,2,15.3334,4.8612,12.5175537899572,-8.2473,6.5216,16.6169,2.1107,5.7817,8.0033,-2.7490310998284433,14.0885,11.144,9.711,13.9476,13.5816,-9.5792,18.4129,2.4933,16.2677,1,6.2932,3.2711,20.1729,13.4043,3.1163,0,5.2505,3.4023,-4.8201,7.8457,0.8076,17.1143,11.603577902790978,0,0.4998,3.4099,11.0861,7.3734,-14.5631,23.3964,12.066,11.5391,8.0797,-19.6576,11.6617,4.713
train_9356,0,10.4255,3,12.4635,6.1399,13.3256,-14.0182,6.085,15.0128,2.8797,4.7169,5.1834,-8.584074696215568,14.0376,10.2468,3.6014,15.0588,6.784,-11.4671,14.0128,17.8612,14.4395,4,3.3543,3.8372,6.1955,13.8038,3.6927,0,4.8269,6.9854,-17.7585,12.9665,-2.0381,11.9052,11.309806992331412,1,3.9946,7.0524,15.6061,-2.0382,-16.0182,-0.8876,11.1535,12.062,5.3611,9.1756,9.8586,-29.1511
train_9357,1,7.7026,2,11.9153,5.325,16.272861144040714,14.5036,6.8164,22.4341,1.7733,7.5687,-4.1629,-6.201454921657324,14.0864,6.8052,7.1287,14.4277,12.0766,-3.2243,7.6482,13.1951,19.8264,3,10.389,2.5719,14.2122,13.5652,7.6567,2,5.1934,3.3155,-16.2492,12.4373,-3.3378,20.3367,11.581647025438631,2,1.1288,0.9815,15.3353,5.4444,-18.922,4.9314,11.5953,11.1822,8.5651,-20.4335,7.3743,-6.8337
train_9358,0,8.7999,3,16.6026,11.9279,8.769351121367773,-10.1762,6.0447,21.7648,-2.679,5.9696,-4.0774,-7.695915367698558,14.0145,9.3361,9.2162,14.9365,9.4453,-15.7378,12.1619,18.3014,5.6553,4,1.2019,2.4229,9.4713,13.6173,-11.9441,2,5.6192,0.9678,-5.8067,10.0796,2.6329,21.2222,12.306743480976234,1,5.1553,4.0549,11.4083,-2.3675,3.0165,18.5971,11.3147,11.8165,-1.2088,-30.4219,9.0558,-26.6262
train_9359,0,6.0292,3,11.1937,10.8701,9.129984794656252,-5.8812,3.2038,21.6281,-5.0205,8.6265,-13.9139,3.332337282055386,14.209,17.5848,6.622,14.0576,12.5114,-0.1717,7.3207,15.2463,12.756,4,1.4177,3.3214,12.0879,13.4706,-7.3077,0,5.2189,3.1611,-1.8585,12.2475,-3.4771,6.5357,12.090195443935121,0,1.7124,5.2566,9.6306,-3.4809,-8.8548,5.2518,10.9473,11.9454,5.6177,-3.378,10.5849,-6.4624
